DATE_TIME,LATITUDE,LONGITUDE,GEOHASH,MINIMUM_SPEED,MAXIMUM_SPEED,AVERAGE_SPEED,NUMBER_OF_VEHICLES,Yogunluk
2024-10-03 20:00:00,40.8993530273438,29.2510986328125,sxkb9t,2,72,28,95,Az
2024-10-18 09:00:00,41.0311889648438,29.0863037109375,sxk9mv,2,104,35,264,Orta
2024-10-05 01:00:00,41.1245727539063,28.1744384765625,sxk1cn,73,131,92,7,Az
2024-10-27 02:00:00,40.8499145507813,29.2950439453125,sxkb6s,6,164,53,113,Orta
2024-10-20 01:00:00,40.8554077148438,29.3719482421875,sxkbkm,55,143,89,46,Az
2024-10-30 01:00:00,40.8334350585938,29.3280029296875,sxkb73,18,157,73,87,Az
2024-10-04 08:00:00,40.9542846679688,29.3389892578125,sxkbgx,44,153,98,120,Orta
2024-10-06 03:00:00,40.8938598632813,29.2071533203125,sxkb8s,20,104,59,28,Az
2024-10-07 14:00:00,41.2564086914063,28.0316162109375,sx7fty,17,100,66,40,Az
2024-10-31 20:00:00,40.8718872070313,29.2840576171875,sxkbd2,7,147,78,272,Orta
2024-10-22 15:00:00,41.1135864257813,29.4378662109375,sxkcvu,58,137,81,29,Az
2024-10-31 18:00:00,41.0861206054688,28.9764404296875,sxk9er,2,69,20,353,Cok
2024-10-14 22:00:00,41.1190795898438,29.3389892578125,sxkcgt,13,69,41,2,Az
2024-10-07 05:00:00,41.1245727539063,28.8336181640625,sxk9bn,43,150,70,105,Orta
2024-10-25 23:00:00,41.1520385742188,28.7896728515625,sxk6p5,6,96,55,123,Orta
2024-10-25 13:00:00,41.3278198242188,27.9766845703125,sx7ghe,6,48,19,38,Az
2024-10-14 21:00:00,41.0256958007813,28.9434814453125,sxk96s,3,61,24,44,Az
2024-10-26 16:00:00,41.3333129882813,27.9766845703125,sx7ghs,13,13,13,1,Az
2024-10-06 14:00:00,41.0256958007813,29.1632080078125,sxk9rs,4,52,24,60,Az
2024-10-23 11:00:00,41.0916137695313,28.1085205078125,sx7cz8,64,106,78,9,Az
2024-10-08 22:00:00,41.0311889648438,29.1632080078125,sxk9rt,4,119,55,196,Orta
2024-10-16 14:00:00,41.0586547851563,28.9434814453125,sxk9dd,2,72,31,108,Orta
2024-10-15 11:00:00,41.1080932617188,28.7786865234375,sxk3yg,8,75,38,36,Az
2024-10-06 00:00:00,40.9872436523438,28.8665771484375,sxk90v,9,83,35,18,Az
2024-10-04 12:00:00,41.0751342773438,28.7127685546875,sxk3tm,15,65,34,32,Az
2024-10-06 08:00:00,40.9542846679688,29.1192626953125,sxk8yx,4,151,76,200,Orta
2024-10-19 21:00:00,40.9817504882813,29.0423583984375,sxk9hu,3,64,31,40,Az
2024-10-31 05:00:00,41.1080932617188,28.6358642578125,sxk3ge,3,107,66,106,Orta
2024-10-22 04:00:00,41.0916137695313,29.0203857421875,sxk9u2,8,152,83,88,Az
2024-10-27 20:00:00,41.2289428710938,28.6029052734375,sxk6dc,35,98,65,28,Az
2024-10-20 23:00:00,41.1190795898438,29.0643310546875,sxk9vm,10,49,32,6,Az
2024-10-20 05:00:00,41.2399291992188,28.6248779296875,sxk6e7,68,140,97,58,Az
2024-10-26 14:00:00,41.0531616210938,29.2840576171875,sxkcd3,49,108,83,62,Az
2024-10-25 00:00:00,40.7894897460938,29.4158935546875,sxkbj3,9,146,67,310,Cok
2024-10-22 01:00:00,40.9707641601563,28.8336181640625,sxk904,42,103,62,21,Az
2024-10-13 12:00:00,41.0916137695313,28.8665771484375,sxk9bb,5,105,53,87,Az
2024-10-16 03:00:00,41.0586547851563,28.9544677734375,sxk9df,18,116,56,71,Az
2024-10-01 06:00:00,41.1135864257813,29.0423583984375,sxk9uu,3,78,43,59,Az
2024-10-15 16:00:00,40.8554077148438,29.3170166015625,sxkb7j,3,104,63,170,Orta
2024-10-26 07:00:00,41.1135864257813,28.9984130859375,sxk9gu,9,61,36,40,Az
2024-10-06 10:00:00,41.0531616210938,28.9764404296875,sxk9e3,5,83,34,54,Az
2024-10-05 01:00:00,41.1300659179688,28.9434814453125,sxk9fx,21,136,71,122,Orta
2024-10-16 22:00:00,41.0531616210938,28.6907958984375,sxk3sc,22,102,58,188,Orta
2024-10-27 15:00:00,41.2069702148438,28.7786865234375,sxk6qv,10,72,39,17,Az
2024-10-19 17:00:00,41.0092163085938,28.9544677734375,sxk96c,1,94,18,145,Orta
2024-10-10 09:00:00,41.1410522460938,28.3062744140625,sxk4h1,46,161,106,28,Az
2024-10-04 10:00:00,40.9597778320313,29.3060302734375,sxkc4b,16,73,45,17,Az
2024-10-05 10:00:00,41.1685180664063,28.8885498046875,sxkd1q,38,134,86,222,Orta
2024-10-22 22:00:00,41.0476684570313,29.0203857421875,sxk9s2,2,72,23,41,Az
2024-10-25 23:00:00,41.1190795898438,29.0533447265625,sxk9vj,11,41,24,2,Az
2024-10-19 10:00:00,41.1026000976563,28.9544677734375,sxk9ff,4,103,60,437,Cok
2024-10-02 06:00:00,41.1465454101563,29.0533447265625,sxkdj4,9,88,38,15,Az
2024-10-08 06:00:00,41.0751342773438,28.6248779296875,sxk3em,3,134,44,248,Orta
2024-10-16 15:00:00,40.9378051757813,29.1192626953125,sxk8ys,2,92,36,165,Orta
2024-10-11 22:00:00,41.1190795898438,28.8116455078125,sxk3zt,52,167,91,223,Orta
2024-10-14 19:00:00,40.9542846679688,29.2071533203125,sxkbbx,18,46,29,29,Az
2024-10-27 21:00:00,41.0311889648438,29.0972900390625,sxk9qj,4,118,47,162,Orta
2024-10-08 03:00:00,41.1685180664063,29.5367431640625,sxm40n,71,94,81,2,Az
2024-10-18 02:00:00,40.9597778320313,29.2071533203125,sxkc08,15,55,38,4,Az
2024-10-25 10:00:00,41.0366821289063,28.9324951171875,sxk96q,2,104,28,557,Cok
2024-10-04 05:00:00,41.0861206054688,29.3719482421875,sxkcsr,21,88,53,3,Az
2024-10-04 23:00:00,41.0366821289063,29.1192626953125,sxk9qw,7,138,78,113,Orta
2024-10-31 09:00:00,41.0311889648438,28.9874267578125,sxk97t,1,77,20,102,Orta
2024-10-18 14:00:00,41.1630249023438,28.1304931640625,sxk40j,7,168,96,176,Orta
2024-10-11 01:00:00,41.2344360351563,28.9105224609375,sxkd9f,50,134,84,149,Orta
2024-10-13 20:00:00,41.2454223632813,28.7457275390625,sxk6wh,45,161,89,202,Orta
2024-10-27 01:00:00,40.9048461914063,29.1632080078125,sxk8xw,13,85,43,24,Az
2024-10-27 22:00:00,41.0806274414063,29.0203857421875,sxk9sq,2,72,29,24,Az
2024-10-20 02:00:00,41.0311889648438,29.1632080078125,sxk9rt,9,125,57,50,Az
2024-10-02 21:00:00,40.9048461914063,29.3499755859375,sxkbey,13,75,50,16,Az
2024-10-31 09:00:00,41.1959838867188,28.7347412109375,sxk6mg,4,58,30,50,Az
2024-10-30 04:00:00,41.0147094726563,28.6907958984375,sxk3kf,8,104,55,38,Az
2024-10-16 20:00:00,41.0256958007813,29.1632080078125,sxk9rs,6,53,25,42,Az
2024-10-28 23:00:00,41.0641479492188,28.9105224609375,sxk99g,6,51,20,33,Az
2024-10-04 06:00:00,40.9762573242188,29.2071533203125,sxkc0e,2,120,58,207,Orta
2024-10-30 10:00:00,41.1520385742188,29.5916748046875,sxm417,4,94,57,31,Az
2024-10-14 01:00:00,40.9103393554688,29.1741943359375,sxk8xz,9,68,32,17,Az
2024-10-19 01:00:00,41.1300659179688,29.4378662109375,sxkcvz,47,99,76,3,Az
2024-10-13 01:00:00,40.9158325195313,29.3060302734375,sxkbfb,3,70,36,86,Az
2024-10-29 12:00:00,41.0696411132813,28.0975341796875,sx7cxk,25,129,81,59,Az
2024-10-29 00:00:00,40.9323120117188,29.4049072265625,sxkbv5,64,175,92,62,Az
2024-10-31 16:00:00,41.0531616210938,28.6578369140625,sxk3s1,8,118,64,61,Az
2024-10-25 23:00:00,41.2289428710938,28.4930419921875,sxk683,15,111,71,14,Az
2024-10-15 07:00:00,40.9213256835938,29.3060302734375,sxkbfc,13,98,57,182,Orta
2024-10-16 17:00:00,41.0806274414063,28.0755615234375,sx7cwy,58,118,83,10,Az
2024-10-24 21:00:00,41.0311889648438,28.6798095703125,sxk3kt,3,90,33,156,Orta
2024-10-14 19:00:00,41.0971069335938,28.9764404296875,sxk9g3,2,129,43,347,Cok
2024-10-26 09:00:00,41.2014770507813,28.7677001953125,sxk6qs,8,68,35,18,Az
2024-10-07 23:00:00,41.1904907226563,28.6358642578125,sxk67d,2,96,49,35,Az
2024-10-09 11:00:00,41.2344360351563,28.8006591796875,sxk6x6,15,166,87,92,Az
2024-10-01 15:00:00,41.2728881835938,28.6688232421875,sxk6u3,15,117,71,68,Az
2024-10-02 22:00:00,41.0586547851563,28.4930419921875,sxk386,73,145,97,60,Az
2024-10-24 12:00:00,40.9927368164063,28.7237548828125,sxk3jw,2,68,35,62,Az
2024-10-24 03:00:00,41.0806274414063,28.5040283203125,sxk38w,69,130,91,22,Az
2024-10-23 09:00:00,40.9268188476563,29.3389892578125,sxkbgd,11,108,58,223,Orta
2024-10-16 07:00:00,41.1740112304688,28.4600830078125,sxk4px,72,186,107,99,Az
2024-10-29 07:00:00,41.1959838867188,29.0423583984375,sxkdkg,43,79,53,9,Az
2024-10-13 00:00:00,40.8059692382813,29.3829345703125,sxkbhs,45,129,82,108,Orta
2024-10-26 23:00:00,41.1355590820313,28.8006591796875,sxk6p2,50,147,92,254,Orta
2024-10-01 02:00:00,41.0696411132813,29.0753173828125,sxk9ts,27,39,32,1,Az
2024-10-17 13:00:00,41.0696411132813,29.0643310546875,sxk9tk,8,47,28,25,Az
2024-10-01 19:00:00,41.0916137695313,29.0753173828125,sxk9v8,2,118,46,615,Cok
2024-10-06 22:00:00,40.8444213867188,29.4158935546875,sxkbm7,50,157,91,174,Orta
2024-10-22 05:00:00,41.1959838867188,29.1522216796875,sxkdr7,57,218,90,128,Orta
2024-10-10 09:00:00,41.0147094726563,29.0972900390625,sxk9q4,4,47,22,52,Az
2024-10-13 03:00:00,40.9323120117188,29.4049072265625,sxkbv5,71,127,92,19,Az
2024-10-21 18:00:00,41.0037231445313,28.9654541015625,sxk970,1,97,34,99,Az
2024-10-26 00:00:00,40.9872436523438,27.9656982421875,sx7chm,27,119,75,20,Az
2024-10-21 18:00:00,41.0531616210938,28.8885498046875,sxk993,5,111,40,193,Orta
2024-10-09 06:00:00,41.0641479492188,28.1085205078125,sx7cxe,70,84,78,5,Az
2024-10-09 10:00:00,41.0256958007813,29.1082763671875,sxk9qk,1,59,23,151,Orta
2024-10-29 10:00:00,41.1026000976563,28.5040283203125,sxk3bd,62,130,90,93,Az
2024-10-07 23:00:00,40.8883666992188,29.2401123046875,sxkb97,2,121,60,428,Cok
2024-10-22 00:00:00,41.0147094726563,29.0093994140625,sxk9k4,8,57,37,11,Az
2024-10-23 16:00:00,41.0586547851563,28.7127685546875,sxk3t6,2,124,40,618,Cok
2024-10-25 07:00:00,41.0751342773438,29.3170166015625,sxkcej,36,121,72,74,Az
2024-10-17 11:00:00,41.1355590820313,28.2403564453125,sxk448,37,175,94,115,Orta
2024-10-07 20:00:00,41.1795043945313,28.7457275390625,sxk6q0,1,118,42,152,Orta
2024-10-08 11:00:00,41.0751342773438,28.6248779296875,sxk3em,2,88,26,253,Orta
2024-10-01 23:00:00,40.9982299804688,29.1961669921875,sxkc0r,2,54,29,29,Az
2024-10-17 00:00:00,41.0147094726563,28.9874267578125,sxk97d,11,87,58,18,Az
2024-10-30 09:00:00,41.0476684570313,29.2840576171875,sxkcd2,20,125,81,101,Orta
2024-10-29 22:00:00,41.1904907226563,28.0755615234375,sx7fqf,76,76,76,1,Az
2024-10-04 08:00:00,40.9817504882813,28.7017822265625,sxk3jh,1,94,28,159,Orta
2024-10-07 14:00:00,40.8004760742188,29.3829345703125,sxkbhe,3,133,66,269,Orta
2024-10-12 17:00:00,41.0147094726563,28.8885498046875,sxk936,4,67,35,103,Orta
2024-10-27 04:00:00,41.0147094726563,29.1082763671875,sxk9q6,2,46,26,6,Az
2024-10-01 13:00:00,41.2179565429688,29.0093994140625,sxkdkp,83,98,88,6,Az
2024-10-27 21:00:00,40.9872436523438,29.1412353515625,sxk9pj,2,84,37,83,Az
2024-10-29 13:00:00,41.0147094726563,28.9874267578125,sxk97d,2,87,42,66,Az
2024-10-19 11:00:00,41.0366821289063,29.1741943359375,sxk9ry,3,35,20,47,Az
2024-10-07 23:00:00,41.0696411132813,28.3062744140625,sxk1sh,64,133,92,42,Az
2024-10-08 21:00:00,41.0311889648438,28.8665771484375,sxk92v,2,47,20,92,Az
2024-10-20 03:00:00,40.9048461914063,29.1741943359375,sxk8xy,9,69,33,11,Az
2024-10-24 17:00:00,41.1630249023438,29.0533447265625,sxkdjj,7,63,34,29,Az
2024-10-10 08:00:00,41.1685180664063,28.4600830078125,sxk4pw,75,133,99,36,Az
2024-10-10 20:00:00,40.9872436523438,29.1412353515625,sxk9pj,3,80,31,110,Orta
2024-10-26 14:00:00,41.1355590820313,29.4378662109375,sxkfjb,23,115,72,39,Az
2024-10-27 22:00:00,41.2509155273438,28.6907958984375,sxk6sv,41,149,85,95,Az
2024-10-14 23:00:00,41.1190795898438,29.0643310546875,sxk9vm,4,43,28,11,Az
2024-10-03 14:00:00,40.9817504882813,28.7896728515625,sxk3ph,2,56,21,36,Az
2024-10-30 15:00:00,41.0476684570313,28.9324951171875,sxk9d2,1,78,24,145,Orta
2024-10-05 00:00:00,40.9872436523438,29.2181396484375,sxkc0v,10,70,36,37,Az
2024-10-24 06:00:00,41.0366821289063,29.0313720703125,sxk9kw,6,70,37,45,Az
2024-10-24 11:00:00,41.1190795898438,28.2183837890625,sxk1fj,57,130,84,75,Az
2024-10-15 13:00:00,41.2014770507813,28.0206298828125,sx7fms,63,144,90,88,Az
2024-10-14 13:00:00,40.8993530273438,29.3499755859375,sxkbev,4,64,31,99,Az
2024-10-10 19:00:00,41.1026000976563,28.9654541015625,sxk9g4,2,100,26,615,Cok
2024-10-20 10:00:00,41.0861206054688,29.3499755859375,sxkcez,24,127,83,22,Az
2024-10-27 09:00:00,40.9158325195313,29.3609619140625,sxkbu0,61,137,99,34,Az
2024-10-29 23:00:00,41.1575317382813,28.3612060546875,sxk4jk,77,183,94,12,Az
2024-10-14 12:00:00,40.9762573242188,29.2401123046875,sxkc17,2,161,64,841,Cok
2024-10-15 12:00:00,40.8224487304688,29.4378662109375,sxkbjz,60,147,96,60,Az
2024-10-30 02:00:00,41.0751342773438,28.1524658203125,sxk18t,61,102,75,10,Az
2024-10-14 13:00:00,41.2619018554688,28.6798095703125,sxk6sx,56,130,83,80,Az
2024-10-04 16:00:00,41.1685180664063,28.4710693359375,sxk4py,39,165,90,147,Orta
2024-10-02 08:00:00,40.9762573242188,28.7237548828125,sxk3je,1,41,16,71,Az
2024-10-11 06:00:00,41.1300659179688,28.1085205078125,sx7czx,83,110,101,5,Az
2024-10-29 04:00:00,40.9872436523438,29.0313720703125,sxk9ht,5,51,26,14,Az
2024-10-27 15:00:00,40.9817504882813,29.0643310546875,sxk9jk,3,60,25,80,Az
2024-10-04 17:00:00,40.9158325195313,29.2071533203125,sxkbb8,1,66,20,124,Orta
2024-10-26 11:00:00,40.9762573242188,29.1302490234375,sxk9ng,7,82,30,111,Orta
2024-10-31 08:00:00,41.0311889648438,29.1961669921875,sxkc2m,49,129,91,58,Az
2024-10-09 17:00:00,41.1245727539063,28.8336181640625,sxk9bn,46,151,81,266,Orta
2024-10-11 14:00:00,41.0586547851563,29.1192626953125,sxk9wd,2,121,59,471,Cok
2024-10-01 12:00:00,40.9652709960938,29.1302490234375,sxk9nc,8,51,30,19,Az
2024-10-04 20:00:00,41.0256958007813,29.2730712890625,sxkc6h,22,158,91,447,Cok
2024-10-20 15:00:00,41.0147094726563,29.1522216796875,sxk9r6,1,68,26,84,Az
2024-10-25 15:00:00,40.9817504882813,28.7237548828125,sxk3js,1,82,26,520,Cok
2024-10-14 03:00:00,40.9323120117188,29.4268798828125,sxkbve,61,127,91,27,Az
2024-10-12 17:00:00,41.1355590820313,29.0313720703125,sxkdh8,6,70,40,48,Az
2024-10-17 16:00:00,41.0586547851563,28.0645751953125,sx7cwd,68,112,89,19,Az
2024-10-31 21:00:00,40.9872436523438,28.7237548828125,sxk3jt,5,95,49,346,Cok
2024-10-01 07:00:00,41.0092163085938,29.1961669921875,sxkc23,2,66,26,277,Orta
2024-10-15 02:00:00,40.9982299804688,28.8006591796875,sxk3pr,3,140,62,61,Az
2024-10-24 06:00:00,41.1904907226563,29.1851806640625,sxkf24,54,149,93,138,Orta
2024-10-31 09:00:00,41.0586547851563,28.7017822265625,sxk3t4,2,135,30,565,Cok
2024-10-06 01:00:00,40.9158325195313,29.2181396484375,sxkbbb,17,117,80,46,Az
2024-10-05 10:00:00,40.9268188476563,29.2071533203125,sxkbbd,4,125,68,217,Orta
2024-10-22 19:00:00,41.0751342773438,28.0755615234375,sx7cwv,29,115,79,70,Az
2024-10-04 04:00:00,41.0311889648438,28.8555908203125,sxk92t,2,52,22,36,Az
2024-10-04 17:00:00,41.1575317382813,28.3502197265625,sxk4jh,70,181,107,119,Orta
2024-10-16 18:00:00,40.9872436523438,28.8775634765625,sxk91j,2,38,17,51,Az
2024-10-30 06:00:00,41.1904907226563,28.6468505859375,sxk67f,46,107,81,69,Az
2024-10-11 21:00:00,40.7949829101563,29.3829345703125,sxkbhd,30,152,86,108,Orta
2024-10-07 07:00:00,41.0037231445313,29.0533447265625,sxk9m0,1,126,26,227,Orta
2024-10-17 06:00:00,41.1135864257813,28.8665771484375,sxk9bu,16,129,55,136,Orta
2024-10-05 07:00:00,40.8883666992188,29.3499755859375,sxkbeg,10,99,62,148,Orta
2024-10-01 17:00:00,41.0916137695313,29.0643310546875,sxk9v2,4,91,46,608,Cok
2024-10-02 05:00:00,41.2234497070313,29.2181396484375,sxkf8b,22,22,22,1,Az
2024-10-06 02:00:00,40.9103393554688,29.3280029296875,sxkber,46,120,82,33,Az
2024-10-10 17:00:00,41.0861206054688,29.0643310546875,sxk9tr,3,64,28,33,Az
2024-10-09 18:00:00,41.2234497070313,28.6138916015625,sxk6e0,27,168,103,65,Az
2024-10-06 10:00:00,41.2454223632813,28.5919189453125,sxk6ds,11,53,37,3,Az
2024-10-30 01:00:00,41.0641479492188,28.7457275390625,sxk3w5,16,171,69,133,Orta
2024-10-17 21:00:00,41.0147094726563,29.0643310546875,sxk9m6,7,104,56,143,Orta
2024-10-18 03:00:00,41.1135864257813,28.1744384765625,sxk1ch,47,107,75,9,Az
2024-10-02 08:00:00,40.9817504882813,29.1741943359375,sxk9pu,7,47,25,49,Az
2024-10-13 03:00:00,41.1959838867188,28.7677001953125,sxk6qe,15,49,26,4,Az
2024-10-24 08:00:00,41.1740112304688,28.4710693359375,sxk4pz,72,135,102,15,Az
2024-10-22 02:00:00,41.0531616210938,28.8555908203125,sxk989,13,133,62,68,Az
2024-10-20 03:00:00,41.1795043945313,28.1085205078125,sx7fr8,71,143,94,12,Az
2024-10-07 11:00:00,41.0586547851563,28.8226318359375,sxk3xf,2,66,32,137,Orta
2024-10-06 15:00:00,41.1410522460938,29.0313720703125,sxkdh9,2,88,32,106,Orta
2024-10-06 07:00:00,41.2124633789063,29.0972900390625,sxkdqn,86,140,102,24,Az
2024-10-26 01:00:00,40.8169555664063,29.3170166015625,sxkb5n,14,30,19,3,Az
2024-10-07 13:00:00,41.1190795898438,28.2183837890625,sxk1fj,54,149,84,41,Az
2024-10-24 00:00:00,41.2619018554688,28.5919189453125,sxk6dx,83,106,94,2,Az
2024-10-10 23:00:00,41.1355590820313,28.8116455078125,sxk6p8,3,109,61,145,Orta
2024-10-14 11:00:00,40.8114624023438,29.3609619140625,sxkbhj,6,113,53,220,Orta
2024-10-24 04:00:00,40.8938598632813,29.2291259765625,sxkb9h,11,143,81,141,Orta
2024-10-11 04:00:00,41.0861206054688,28.0426025390625,sx7cwp,61,119,87,4,Az
2024-10-25 17:00:00,41.1575317382813,29.0203857421875,sxkdhk,4,93,29,50,Az
2024-10-21 00:00:00,41.0256958007813,29.1522216796875,sxk9rk,6,46,28,12,Az
2024-10-08 01:00:00,41.1080932617188,29.0643310546875,sxk9v7,37,42,39,2,Az
2024-10-02 16:00:00,40.8663940429688,29.3280029296875,sxkb7r,3,82,41,99,Az
2024-10-20 12:00:00,40.8663940429688,29.3280029296875,sxkb7r,1,100,54,69,Az
2024-10-09 03:00:00,41.0916137695313,28.8775634765625,sxk9c0,12,78,45,25,Az
2024-10-08 14:00:00,40.9817504882813,28.7347412109375,sxk3ju,2,88,33,369,Cok
2024-10-29 23:00:00,40.9323120117188,29.3829345703125,sxkbue,69,188,101,70,Az
2024-10-30 22:00:00,41.1026000976563,28.6029052734375,sxk3ff,36,149,91,63,Az
2024-10-01 02:00:00,41.0586547851563,28.4600830078125,sxk1xd,53,160,83,33,Az
2024-10-30 21:00:00,40.9213256835938,29.3499755859375,sxkbgc,19,151,88,323,Cok
2024-10-18 15:00:00,41.0806274414063,28.9764404296875,sxk9eq,1,88,21,284,Orta
2024-10-01 03:00:00,41.0311889648438,28.8446044921875,sxk92m,6,55,29,25,Az
2024-10-01 13:00:00,41.2124633789063,28.8336181640625,sxkd2n,6,165,66,338,Cok
2024-10-09 21:00:00,41.1135864257813,28.8555908203125,sxk9bs,5,92,33,69,Az
2024-10-26 16:00:00,40.9158325195313,29.1851806640625,sxkbb0,2,121,65,295,Orta
2024-10-07 16:00:00,40.8114624023438,29.3719482421875,sxkbhm,11,122,74,310,Cok
2024-10-03 12:00:00,41.0531616210938,28.8116455078125,sxk3x9,6,82,42,562,Cok
2024-10-30 01:00:00,41.1245727539063,29.1302490234375,sxk9yy,17,155,49,9,Az
2024-10-07 19:00:00,41.1135864257813,29.0423583984375,sxk9uu,4,71,37,66,Az
2024-10-28 01:00:00,40.9762573242188,28.8775634765625,sxk915,6,103,45,37,Az
2024-10-18 21:00:00,41.0806274414063,29.0533447265625,sxk9tn,3,50,31,14,Az
2024-10-14 07:00:00,40.8663940429688,29.3829345703125,sxkbkx,4,130,71,297,Orta
2024-10-07 07:00:00,40.9817504882813,28.7237548828125,sxk3js,1,81,22,719,Cok
2024-10-01 21:00:00,40.8279418945313,29.3609619140625,sxkbk0,27,140,89,110,Orta
2024-10-28 21:00:00,41.2124633789063,28.4600830078125,sxk4rw,67,124,97,13,Az
2024-10-29 05:00:00,41.0971069335938,28.9105224609375,sxk9cc,38,68,52,6,Az
2024-10-20 06:00:00,41.0256958007813,29.2510986328125,sxkc3s,27,121,74,33,Az
2024-10-03 21:00:00,40.9213256835938,29.3170166015625,sxkbg1,6,125,61,161,Orta
2024-10-24 16:00:00,41.0861206054688,28.9654541015625,sxk9ep,1,96,53,131,Orta
2024-10-09 01:00:00,41.0147094726563,28.9434814453125,sxk96d,4,87,33,50,Az
2024-10-17 01:00:00,41.0092163085938,29.0203857421875,sxk9k3,8,84,48,28,Az
2024-10-17 10:00:00,40.9652709960938,28.8336181640625,sxk901,2,104,49,304,Cok
2024-10-18 14:00:00,41.0147094726563,29.1522216796875,sxk9r6,2,63,24,130,Orta
2024-10-05 01:00:00,41.0586547851563,28.9654541015625,sxk9e4,7,133,62,242,Orta
2024-10-30 10:00:00,41.1740112304688,29.5037841796875,sxkfpr,20,97,70,18,Az
2024-10-28 16:00:00,41.1245727539063,28.1964111328125,sxk1cw,75,160,99,39,Az
2024-10-02 17:00:00,41.0476684570313,28.9324951171875,sxk9d2,1,77,25,153,Orta
2024-10-19 20:00:00,41.2069702148438,28.5809326171875,sxk66m,65,177,99,64,Az
2024-10-29 14:00:00,41.2069702148438,28.8446044921875,sxkd2m,5,138,84,233,Orta
2024-10-05 21:00:00,41.0751342773438,28.7677001953125,sxk3wt,3,127,56,62,Az
2024-10-25 08:00:00,41.0311889648438,28.8885498046875,sxk93m,1,67,24,76,Az
2024-10-30 18:00:00,40.9872436523438,28.8336181640625,sxk90j,2,102,52,100,Orta
2024-10-13 05:00:00,41.0916137695313,28.1414794921875,sxk1b2,18,117,91,8,Az
2024-10-08 02:00:00,40.9323120117188,29.1522216796875,sxk8z7,12,116,33,12,Az
2024-10-19 16:00:00,41.0147094726563,28.9324951171875,sxk966,1,65,22,68,Az
2024-10-01 07:00:00,41.2454223632813,28.6798095703125,sxk6ss,49,173,100,88,Az
2024-10-03 13:00:00,40.9378051757813,29.1632080078125,sxk8zs,10,35,21,13,Az
2024-10-31 03:00:00,40.9982299804688,29.0972900390625,sxk9np,6,69,28,13,Az
2024-10-04 18:00:00,40.9872436523438,28.8446044921875,sxk90m,3,57,27,53,Az
2024-10-12 19:00:00,41.0971069335938,28.6358642578125,sxk3g9,2,86,45,78,Az
2024-10-21 18:00:00,40.8444213867188,29.4158935546875,sxkbm7,61,125,89,66,Az
2024-10-02 17:00:00,41.0641479492188,28.3282470703125,sxk1se,14,144,74,113,Orta
2024-10-14 16:00:00,41.0147094726563,29.1522216796875,sxk9r6,1,50,22,112,Orta
2024-10-31 14:00:00,41.1685180664063,28.7677001953125,sxk6nw,28,109,76,137,Orta
2024-10-17 06:00:00,41.0366821289063,28.9105224609375,sxk93y,1,121,39,327,Cok
2024-10-13 15:00:00,41.0421752929688,29.0313720703125,sxk9kx,7,72,46,82,Az
2024-10-07 20:00:00,41.0256958007813,28.5809326171875,sxk36k,29,97,66,91,Az
2024-10-04 16:00:00,41.1465454101563,28.9215087890625,sxkd44,4,87,28,110,Orta
2024-10-29 06:00:00,41.0092163085938,29.0313720703125,sxk9k9,15,52,31,10,Az
2024-10-10 11:00:00,40.9542846679688,29.0972900390625,sxk8yp,2,69,23,180,Orta
2024-10-17 05:00:00,41.0202026367188,27.9986572265625,sx7cm5,26,99,71,11,Az
2024-10-05 21:00:00,41.0971069335938,28.1524658203125,sxk1b9,60,162,97,30,Az
2024-10-23 17:00:00,41.1245727539063,28.1964111328125,sxk1cw,71,137,97,55,Az
2024-10-21 17:00:00,41.2454223632813,28.7896728515625,sxk6xh,76,141,103,23,Az
2024-10-16 01:00:00,41.0751342773438,29.2730712890625,sxkcdj,42,124,86,126,Orta
2024-10-08 00:00:00,41.1080932617188,29.0203857421875,sxk9u7,5,124,61,90,Az
2024-10-08 23:00:00,40.9817504882813,29.1522216796875,sxk9pk,6,48,25,35,Az
2024-10-23 07:00:00,41.0641479492188,28.4051513671875,sxk1w7,64,176,102,158,Orta
2024-10-04 07:00:00,41.1465454101563,28.9324951171875,sxkd46,6,81,35,52,Az
2024-10-02 02:00:00,40.9982299804688,29.1632080078125,sxk9px,3,101,41,29,Az
2024-10-11 04:00:00,41.1630249023438,29.2510986328125,sxkf1t,46,144,82,76,Az
2024-10-23 05:00:00,41.0861206054688,28.9434814453125,sxk9dx,1,68,33,71,Az
2024-10-09 11:00:00,41.0531616210938,28.6248779296875,sxk3e3,3,97,37,192,Orta
2024-10-15 20:00:00,41.2454223632813,28.5919189453125,sxk6ds,23,38,32,1,Az
2024-10-19 01:00:00,41.2014770507813,29.1192626953125,sxkdqs,55,138,85,166,Orta
2024-10-23 09:00:00,41.0916137695313,28.3612060546875,sxk1v2,62,139,92,145,Orta
2024-10-29 02:00:00,41.0971069335938,29.0972900390625,sxk9y1,22,110,61,21,Az
